FID_data,__1,PURCHASE,FLOORSZ,TYPEDETCH,TPSEMIDTCH,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BLD90S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW,X,Y,coords.x1,coords.x2,optional,FID_London,NAME,GSS_CODE,HECTARES,NONLD_AREA,ONS_INNER,LON,LAT
768,768,69950,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.057070919,37.27392688,0,538000,174300,538000,174300,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.01377008,51.45035636
1606,1606,69995,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6.902263943,32.05876985,0,547400,187400,547400,187400,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.126903676,51.56570785
129,129,70000,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.261470426,40.56423174,0,528400,165100,528400,165100,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.155194412,51.36992579
202,202,70000,54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.018867925,28.23650739,0,532000,166700,532000,166700,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.102906392,51.38348067
340,340,70000,61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6.525220176,31.35201306,1,532300,168900,532300,168900,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.097777242,51.40318378
953,953,70000,47,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.638225256,38.08541523,0,537100,176600,537100,176600,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.025823504,51.47124565
1057,1057,70000,90,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,7.999381092,24.35041886,0,545300,178400,545300,178400,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.092910937,51.48537487
1072,1072,70000,136,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,7.999381092,24.35041886,0,545100,178600,545100,178600,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.090114393,51.48722353
1088,1088,70000,76,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,11.27154169,23.69820115,0,544300,178800,544300,178800,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.078680616,51.48922559
1568,1568,70000,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.325230511,47.39803094,0,540700,186900,540700,186900,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.030092924,51.56292626
1572,1572,70000,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.902263943,32.05876985,0,546200,186900,546200,186900,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.109392996,51.56152713
1881,1881,70000,65,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.294117647,27.84789903,0,549800,190400,549800,190400,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.162787909,51.59203328
1885,1885,70000,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.264176505,30.33107868,1,543800,190500,543800,190500,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.076264388,51.59449558
1924,1924,70000,55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.922861381,31.69228171,0,554600,191100,554600,191100,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.232342251,51.59702629
1962,1962,70000,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4.278555827,50.07473842,0,525600,192000,525600,192000,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.185827929,51.61233019
2083,2083,70000,66,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.222725069,29.74106639,0,534400,197300,534400,197300,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.05676115,51.65792965
1302,1302,70500,41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10.85931835,23.76638856,0,539300,183200,539300,183200,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.008441297,51.53002231
1566,1566,70500,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.107656302,33.08429287,0,538200,186900,538200,186900,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.005954654,51.56354452
346,346,71000,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.082183652,36.72579238,1,530600,169000,530600,169000,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.122168994,51.40447662
1596,1596,71000,70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.525163341,37.48465756,0,557300,187200,557300,187200,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.269549073,51.56123596
1886,1886,71000,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3.922861381,31.69228171,0,553800,190500,553800,190500,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.220537002,51.59185396
362,362,71050,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.038086498,41.76796283,0,536000,169200,536000,169200,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.044496074,51.40500475
1657,1657,71500,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,6.265580854,33.76215637,0,544500,187900,544500,187900,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.085293981,51.57095175
1736,1736,71500,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9.05614462,34.51704545,0,537800,188800,537800,188800,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.010977018,51.58071767
77,77,72000,78,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2.418658221,46.33519074,0,545900,164000,545900,164000,TRUE,2,Bromley,E09000006,15013.487,0,F,0.095618132,51.35581345
360,360,72000,46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.038086498,41.76796283,0,535200,169200,535200,169200,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.055991903,51.40519606
461,461,72000,55,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.037378865,36.05036448,0,535200,170500,535200,170500,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.05549616,51.41687976
588,588,72000,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.71712826,40.9238308,0,534800,172100,534800,172100,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.060636785,51.43135498
693,693,72000,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.163916542,40.34041942,0,538100,173300,538100,173300,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.012722013,51.4413448
1153,1153,72000,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.920543649,28.84806805,0,505800,180300,505800,180300,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.475222771,51.51122667
1492,1492,72000,41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.701188455,27.1791466,0,552400,185700,552400,185700,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.198257881,51.54910277
1631,1631,72000,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9.659567332,26.98672784,0,537300,187700,537300,187700,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.018619482,51.570954
84,84,72500,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.203050524,44.01771005,0,527100,164200,527100,164200,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.174183926,51.36212898
193,193,72500,48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.936670946,36.80175977,0,547000,166400,547000,166400,TRUE,2,Bromley,E09000006,15013.487,0,F,0.112398891,51.3770977
691,691,72500,41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.976744186,43.79391101,0,530200,173300,530200,173300,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.126336778,51.44321621
947,947,72500,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11.55758078,29.17318217,0,535100,176500,535100,176500,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.054642834,51.47082807
1480,1480,72500,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.869643392,34.57865383,1,514600,185600,514600,185600,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.346727358,51.55715017
179,179,72950,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.860874503,39.7921161,0,533900,166200,533900,166200,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.075804679,51.37854174
43,43,73000,48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.48767288,49.29941292,0,532700,162900,532700,162900,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.094270665,51.34916404
50,50,73000,53,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3.538283063,40.53970939,0,536600,163100,536600,163100,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.038220007,51.35003732
484,484,73000,55,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.037378865,36.05036448,0,535300,170800,535300,170800,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.053944274,51.41955213
759,759,73000,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.057070919,37.27392688,0,538500,174200,538500,174200,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.00661742,51.44933555
2021,2021,73000,86,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,8.340588543,25.29360763,0,534600,194200,534600,194200,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.055064052,51.63002179
350,350,73500,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.625831367,53.98569239,0,518300,169100,518300,169100,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.298902974,51.40807506
1420,1420,73500,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.947637292,17.6730169,1,546900,184800,546900,184800,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.118608083,51.54247405
1567,1567,73500,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.107656302,33.08429287,0,538800,186900,538800,186900,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.002696882,51.56339715
1619,1619,73500,57,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.307805596,32.92851228,0,547000,187500,547000,187500,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.121177985,51.5667109
1026,1026,73895,70,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6.943005181,21.93677777,0,551800,177700,551800,177700,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.186164726,51.47737713
1165,1165,73950,57,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,5.798165138,24.6035185,0,509500,180600,509500,180600,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.421826993,51.51321829
837,837,73995,46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.343803187,44.85934777,0,538600,175100,538600,175100,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.004826399,51.45739949
278,278,74000,71,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6.091248345,35.21728049,0,534500,168000,534500,168000,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.066505807,51.39457748
695,695,74000,47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.639413589,32.33163595,0,540400,173300,540400,173300,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.020353367,51.44077928
736,736,74000,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5.403656366,47.90931054,0,534100,173900,534100,173900,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.070019558,51.44769859
940,940,74000,58,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.04406317,26.02205743,0,550800,176300,550800,176300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.171176747,51.4650641
998,998,74000,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.39819674,26.6382345,0,536200,177200,536200,177200,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.038543561,51.47685541
1255,1255,74000,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.120201385,27.27341219,0,513500,182600,513500,182600,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.363557286,51.53040632
1340,1340,74000,71,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,11.37860082,20.92389059,0,542600,183700,542600,183700,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.056190953,51.53369175
1625,1625,74000,57,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4.00056346,36.47798742,0,551600,187600,551600,187600,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.187546846,51.56639144
1874,1874,74000,85,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,3.002235707,35.26691228,0,551100,190300,551100,190300,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.18149945,51.59078749
1350,1350,74500,76,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,7.041299932,17.84912657,0,547600,183900,547600,183900,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.128318651,51.53420378
1960,1960,74500,53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.049135578,44.0589198,0,516000,192000,516000,192000,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.324424269,51.61439056
41,41,74950,70,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,3.538283063,40.53970939,0,536300,162800,536300,162800,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.042640673,51.34741312
83,83,75000,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.065985337,32.79064435,0,518400,164200,518400,164200,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.299099789,51.36400949
157,157,75000,65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.860874503,39.7921161,0,534100,165800,534100,165800,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.073083343,51.37489948
527,527,75000,57,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,8.761930011,34.15409055,0,535000,171300,535000,171300,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.058066081,51.42411739
612,612,75000,51,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.738021157,40.6346502,0,546000,172300,546000,172300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.10046779,51.43037681
680,680,75000,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.976744186,43.79391101,1,530400,173200,530400,173200,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.123497153,51.44227141
713,713,75000,72,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7.58988016,25.6155055,1,539400,173600,539400,173600,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.006091067,51.44372243
795,795,75000,66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.886489641,43.26303928,0,537500,174600,537500,174600,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.020845321,51.45317418
880,880,75000,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.880778589,43.64223223,0,532100,175600,532100,175600,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.098151538,51.4634477
984,984,75000,79,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,6.107466417,33.79510057,0,543800,177000,543800,177000,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.070750031,51.473177
1055,1055,75000,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.676424051,54.39214699,0,529300,178400,529300,178400,TRUE,24,Westminster,E09000033,2203.005,54.308,T,-0.137415076,51.48926024
1099,1099,75000,63,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,5.857336169,27.67734239,0,548000,179000,548000,179000,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.132024796,51.49006641
1100,1100,75000,70,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,5.857336169,27.67734239,0,547700,179100,547700,179100,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.127748182,51.4910435
1219,1219,75000,60,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,12.03338743,16.61472709,0,540400,182000,540400,182000,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.023812282,51.5189656
1318,1318,75000,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.850223918,23.44713491,0,512800,183500,512800,183500,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.373357093,51.53863658
1402,1402,75000,88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.936416185,19.79964643,1,548700,184500,548700,184500,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.144421669,51.53930676
1468,1468,75000,88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7.01146361,16.5302058,1,547700,185400,547700,185400,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.130389103,51.54765696
1816,1816,75000,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.354971241,37.33552632,0,515100,189700,515100,189700,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.338173593,51.59390164
1081,1081,75500,69,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7.999381092,24.35041886,0,545300,178700,545300,178700,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.09303442,51.48807082
1330,1330,75500,82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.936416185,19.79964643,1,549900,183600,549900,183600,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.161330586,51.53090187
467,467,76000,54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.918151448,34.61347694,0,533200,170600,533200,170600,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.084206016,51.41825204
625,625,76000,51,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.58988016,25.6155055,0,538800,172500,538800,172500,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.002969151,51.43398397
1023,1023,76000,82,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12.9285939,23.05304546,0,536800,177700,536800,177700,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.029714582,51.48120422
1361,1361,76000,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.212634321,24.20573657,1,517600,184100,517600,184100,TRUE,8,Brent,E09000005,4323.27,0,F,-0.303969689,51.54304987
1387,1387,76000,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7.041299932,17.84912657,1,547600,184300,547600,184300,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.128486376,51.53779827
1623,1623,76000,60,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,6.565656566,34.40638681,0,546700,187600,546700,187600,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.116893984,51.56768767
1906,1906,76000,65,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,3.922861381,31.69228171,0,555000,190800,555000,190800,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.237980749,51.5942207
2104,2104,76000,94,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,5.963699222,23.44527855,0,534800,198800,534800,198800,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.050402578,51.67131442
170,170,76500,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2.688271037,37.82325392,0,523700,166100,523700,166100,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.222338583,51.37995765
1826,1826,76500,74,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4.63663891,37.84525496,0,543700,189800,543700,189800,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.074534872,51.58823057
1347,1347,76995,72,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,9.311087191,20.58339214,1,547700,183800,547700,183800,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.129717576,51.53327899
104,104,77000,59,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5.269997112,34.48302117,0,531800,164600,531800,164600,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.106558112,51.36465281
153,153,77000,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.860874503,39.7921161,0,533300,165800,533300,165800,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.084571824,51.3750879
988,988,77000,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3.948977809,28.15982331,0,508000,177100,508000,177100,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.444508733,51.48204492
1357,1357,77000,82,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,7.041299932,17.84912657,0,548000,184000,548000,184000,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.134124195,51.53499766
1586,1586,77000,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.588809482,40.66634476,0,539400,187100,539400,187100,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.011427678,51.56504651
1745,1745,77000,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.05614462,34.51704545,0,537500,188900,537500,188900,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.015265292,51.58168965
1808,1808,77000,57,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.710930276,32.12121212,0,538300,189500,538300,189500,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.003488871,51.58688602
1880,1880,77000,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.264176505,30.33107868,1,544000,190400,544000,190400,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.079109008,51.59354584
1989,1989,77000,80,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5.411213128,29.54909159,0,537200,192400,537200,192400,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.018223765,51.61321719
2052,2052,77000,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.309407195,22.71883824,0,535000,195600,535000,195600,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.048747699,51.64250785
2055,2055,77000,72,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,8.309407195,22.71883824,0,535200,195700,535200,195700,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.045820118,51.6433585
2105,2105,77000,58,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5.969667635,26.23325453,0,536000,198900,536000,198900,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.033019142,51.67192385
124,124,77500,47,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.820764153,35.38381201,0,525600,165100,525600,165100,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.195402145,51.37055213
641,641,77500,53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.100278183,37.95301781,0,535500,172800,535500,172800,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.050304267,51.43747916
839,839,77500,48,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.340926348,32.68425664,0,549700,175100,549700,175100,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.154843244,51.45457273
1170,1170,77500,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.920543649,28.84806805,0,505700,180700,505700,180700,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.476543448,51.51484111
1285,1285,77500,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.936416185,19.79964643,1,550000,183000,550000,183000,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.162515768,51.52548368
1313,1313,77500,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.40988372,22.53705675,1,521100,183400,521100,183400,TRUE,8,Brent,E09000005,4323.27,0,F,-0.253758345,51.53601779
1569,1569,77500,51,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.729724804,36.38983495,0,543900,186900,543900,186900,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.076231928,51.56211874
4,4,77750,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2.547548421,43.79504393,0,541500,159100,541500,159100,TRUE,2,Bromley,E09000006,15013.487,0,F,0.030515528,51.31288971
1477,1477,77995,83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7.01146361,16.5302058,1,547700,185500,547700,185500,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.130431092,51.54855558
321,321,78000,63,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6.525220176,31.35201306,0,532300,168500,532300,168500,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.097926424,51.3995887
417,417,78000,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.739409499,36.3177195,0,534000,170000,534000,170000,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.072933551,51.41267094
750,750,78000,33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5.270252056,57.23705902,0,529600,174100,529600,174100,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.134673197,51.4505441
1228,1228,78000,54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.508474576,28.81740299,0,512200,182200,512200,182200,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.382420053,51.52707066
1789,1789,78000,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.784931022,49.04153355,1,539600,189300,539600,189300,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.01518606,51.58476805
725,725,78950,49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,23.66465167,0,509200,173900,509200,173900,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.428221337,51.45304912
1181,1181,78950,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.920543649,28.84806805,0,506300,181100,506300,181100,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.467778282,51.51832421
1523,1523,78995,67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.408545367,32.87000474,0,553000,186000,553000,186000,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.207036046,51.5516361
354,354,79000,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.038086498,41.76796283,0,535300,169100,535300,169100,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.054593066,51.40427346
1307,1307,79000,95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.026455026,23.29409893,1,552100,183200,552100,183200,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.192853668,51.52671909
1403,1403,79000,43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.572541383,27.35834371,0,512700,184600,512700,184600,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.374446165,51.54854426
1693,1693,79000,76,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,4.00056346,36.47798742,0,552300,188300,552300,188300,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.197943122,51.57249284
1774,1774,79000,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.804229195,33.24939293,0,536300,189200,536300,189200,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.032459088,51.5846773
107,107,79500,57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.59136132,48.142142,0,532900,164700,532900,164700,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.090727485,51.36529521
2106,2106,79500,75,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,5.969667635,26.23325453,0,536300,199100,536300,199100,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.02860492,51.67364852
99,99,79950,52,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.951352019,48.4373851,0,532700,164500,532700,164500,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.09367368,51.36354444
